Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,MRP_Outlet_Combo,Visibility_MRP_Combo,outlet_item_combo,Type_Age_Outlet_combo
7.645,1,0.067083367,13,44.0112,2,1,1,596.5568,1,18,44.0112,2.9524194817104004,1,36
12.1,0,0.020652362,13,149.5734,1,2,2,2227.101,1,16,299.1468,3.0890440023708,2,32
14.8,0,0.081042136,10,192.4846,2,0,1,5159.2842,1,28,192.4846,15.5993631311056,1,56
20.75,0,0.021336565,14,153.6024,1,2,2,1366.2216,0,16,307.2048,3.2773475917559995,0,32
10.8,0,0.029001987,13,238.6222,2,1,1,6501.8699,1,23,238.6222,6.9205179423114,1,46
18.35,0,0.069745165,7,190.2872,2,2,0,378.1744,0,27,0.0,13.271612161388001,0,0
13.5,1,0.068148886,4,58.6562,1,2,2,711.0744,1,16,117.3124,3.9973546869932,2,32
20.5,0,0.144094079,9,34.819,2,1,1,1061.951,2,18,34.819,5.017211736701001,2,36
12.35,1,0.186616421,0,78.6328,1,2,2,1004.0264,1,16,157.2656,14.674171709208801,2,32
8.895,0,0.105323859,4,39.1138,2,1,1,609.207,0,23,39.1138,4.1196163561542,0,46
16.7,0,0.022110425,4,110.8886,2,1,1,3558.0352,1,23,110.8886,2.451794073655,1,46
16.2,0,0.019374768,14,155.8972,2,1,1,2025.3636,0,21,155.8972,3.0204720818496003,0,42
7.26,0,0.014482278,10,118.115,1,2,2,1864.24,1,16,236.23,1.7105742659699998,2,32
6.65,0,0.087805788,6,126.7678,1,0,1,1907.517,1,26,126.7678,11.1309465720264,1,26
13.35,0,0.048027043,1,218.9166,2,0,1,5660.6316,1,28,218.9166,10.513916961613798,1,56
17.35,0,0.055908268,0,99.8016,2,1,1,607.2096,1,21,99.8016,5.579734599628799,1,42
13.224769381746812,0,0.048522793,6,39.6506,1,2,3,1024.6662,1,40,118.95179999999999,1.9239578561258,3,120
5.46,1,0.032359413,3,187.424,2,1,1,3169.208,1,18,187.424,6.064930622112,1,36
18.25,0,0.088807455,5,197.3452,2,1,1,2740.4328,1,21,197.3452,17.525724968465997,1,42
8.185,0,0.046556408,6,47.7692,1,0,1,640.4996,1,26,47.7692,2.2239623650336,1,26
7.5,0,0.050750977,3,122.2072,2,0,1,1960.1152,1,28,122.2072,6.2021347964344,1,56
12.65,0,0.035404052,0,230.601,2,1,1,2067.309,1,21,230.601,8.164209795251999,1,42
14.3,0,0.130390458,0,77.2328,2,1,1,231.6984,1,21,77.2328,10.070420164622398,1,42
17.85,0,0.074422769,13,128.002,2,2,0,253.004,1,27,0.0,9.526263277538,0,0
6.425,0,0.105742544,2,130.5626,2,2,0,131.1626,1,27,0.0,13.806021475254399,0,0
6.825,1,0.046729336,3,153.4998,2,1,1,2153.1972,1,23,153.4998,7.1729437301328005,1,46
12.305705009276437,0,0.073470234,3,205.3638,1,2,3,5383.6588,1,40,616.0914,15.0881264411292,3,120
20.25,0,0.058886477,9,245.546,0,2,1,1724.422,2,38,245.546,14.459338881442,2,0
19.2,0,0.18293775,11,243.0196,1,0,1,3615.294,2,26,243.0196,44.4574588299,2,26
17.7,0,0.020993364,9,166.8474,2,2,0,168.4474,2,27,0.0,3.5026882006536,0,0
9.695,1,0.029223424,3,175.437,2,1,1,2999.429,1,23,175.437,5.126869836288001,1,46
12.305705009276437,0,0.068489201,3,259.3278,1,2,3,4165.2448,1,40,777.9834000000001,17.761153819087802,3,120
7.75,0,0.043326511,0,95.6436,2,1,1,1134.5232,1,23,95.6436,4.1439034874796,1,46
11.400327868852461,0,0.136532569,7,159.6578,1,2,3,2888.2404,0,40,478.9734,21.7984895948882,0,120
19.75,1,0.018051091,5,179.866,1,0,1,2696.49,1,26,179.866,3.246777533806,1,26
5.325,1,0.23212188,4,55.5298,2,2,0,53.9298,1,27,0.0,12.889681572024001,0,0
12.987879554655871,1,0.057620562,13,115.4518,2,0,0,113.8518,1,40,0.0,6.6523975999116,0,0
13.142313953488374,0,0.045865089,8,152.3682,1,2,3,2287.023,2,40,457.1046,6.9883810537698,6,120
12.305705009276437,1,0.021002171,3,185.1924,2,0,0,555.2772,1,40,0.0,3.8894424527003997,0,0
6.71,1,0.029727657,0,66.6142,2,1,1,1120.5414,1,18,66.6142,1.9802840889294,1,36
14.35,0,0.080527065,0,79.296,0,2,1,719.064,1,38,79.296,6.38547414624,1,0
15.2,0,0.06613202877895107,8,47.8034,1,0,1,437.4306,2,26,47.8034,3.16133582453171,2,26
5.82,1,0.06613202877895107,6,256.633,1,0,1,2050.664,1,26,256.633,16.97166094162855,1,26
5.59,1,0.056833394,13,61.9168,1,2,2,1214.4192,1,16,123.8336,3.5189418896192004,2,32
18.5,1,0.062256921,5,148.0418,2,0,1,2059.9852,1,28,148.0418,9.2166266472978,1,56
12.987879554655871,1,0.089512542,13,133.1626,1,2,3,3672.5528,1,40,399.4878,11.9197228253292,3,120
14.0,1,0.060427062,5,153.5656,2,0,1,3089.312,1,28,153.5656,9.279518032267198,1,56
7.605,0,0.216323008,6,165.021,2,2,0,815.605,1,27,0.0,35.697839103168,0,0
13.142313953488374,0,0.135612397,8,61.1536,2,0,0,61.2536,2,40,0.0,8.2931862811792,0,0
9.6,0,0.085125951,0,107.128,2,1,1,1278.336,1,23,107.128,9.119372878728,1,46
17.7,1,0.122565413,10,103.8674,2,1,1,1528.011,1,18,103.8674,12.7305507782362,1,36
15.7,0,0.06613202877895107,7,43.377,2,2,0,129.831,0,27,0.0,2.8686090123445607,0,0
13.65,0,0.077670981,8,55.093,2,1,1,1301.639,2,18,55.093,4.279127356233,2,36
14.6,1,0.043201813,6,110.1254,2,1,1,1844.9318,1,18,110.1254,4.7576169373502,1,36
15.6,0,0.088215871,13,220.1798,2,1,1,5068.7354,1,18,220.1798,19.4233528336058,1,36
20.25,0,0.036295834,4,217.5482,0,2,1,1095.241,0,38,217.5482,7.8960933541988005,0,0
8.02,0,0.186528819,13,151.9998,2,2,0,307.5996,1,27,0.0,28.3523431822362,0,0
18.35,0,0.099026525,6,93.8462,0,2,1,1295.6468,1,38,93.8462,9.293263070455,1,0
16.6,0,0.06613202877895107,3,118.8124,2,0,1,2607.2728,1,28,118.8124,7.857305056096245,1,56
10.0,1,0.063162608,5,228.6668,2,1,1,3455.502,1,21,228.6668,14.443191451014398,1,42
16.1,1,0.063429818,4,179.4318,1,0,1,2345.6134,1,26,179.4318,11.381326417412401,1,26
13.0,1,0.139785104,3,196.2426,2,2,0,197.7426,1,27,0.0,27.4317922502304,0,0
16.1,1,0.04807227,5,126.5362,2,1,1,1761.7068,1,18,126.5362,6.082882371174,1,36
19.0,0,0.112097433,5,105.5622,1,0,1,1905.5196,1,26,105.5622,11.8332516418326,1,26
17.6,0,0.010037996,13,163.5552,2,1,1,3086.6488,1,21,163.5552,1.6417664433792003,1,42
6.32,0,0.012789884,10,39.1822,2,1,1,1060.6194,1,18,39.1822,0.5011357928648,1,36
9.3,1,0.033431669,10,153.1314,2,1,1,4653.942,1,21,153.1314,5.1194382783066,1,42
11.1,1,0.03623131,5,175.0712,2,1,1,3339.6528,1,18,175.0712,6.343058919272001,1,36
11.400327868852461,0,0.086360962,7,151.2682,1,2,3,2439.4912,0,40,453.80460000000005,13.0636672720084,0,120
6.15,0,0.046232445,0,99.4384,0,2,1,1379.5376,1,38,99.4384,4.597280358888,1,0
20.85,0,0.097618234,15,223.9746,2,0,1,897.4984,1,28,223.9746,21.8640049128564,1,56
17.1,1,0.046808553,3,141.4838,2,0,1,1404.838,1,28,141.4838,6.622651950941401,1,56
13.15,1,0.03810738,13,86.3856,1,2,2,615.1992,1,16,172.7712,3.2919288857280002,2,32
16.5,1,0.093846532,0,95.7068,2,1,1,1069.2748,1,21,95.7068,8.9817512688176,1,42
11.65,0,0.040744057,6,185.924,2,1,1,4101.328,1,18,185.924,7.575298053668,1,36
13.15,0,0.022831052,6,160.292,1,0,1,4793.76,1,26,160.292,3.6596349871840004,1,26
19.35,1,0.076878416,13,113.9518,1,0,1,1138.518,1,26,113.9518,8.760433884348801,1,26
19.35,1,0.021501067,6,122.2098,2,1,1,2771.7254,1,23,122.2098,2.6276410978566,1,46
16.5,1,0.07964724,6,101.4332,0,2,1,1948.1308,1,38,101.4332,8.078874424368,1,0
21.35,0,0.068809463,3,258.5278,2,1,1,5206.556,1,21,258.5278,17.789159088571402,1,42
16.0,1,0.115570552,6,57.5246,2,1,1,173.7738,1,21,57.5246,6.648149775579199,1,42
20.5,0,0.143164371,9,34.919,0,2,1,73.238,2,38,34.919,4.999156670949,2,0
19.75,1,0.018008071,5,180.466,0,2,1,3415.554,1,38,180.466,3.2498445410860004,1,0
17.6,0,0.015775777,9,179.1976,2,1,1,3803.0496,2,18,179.1976,2.8269813765352003,2,36
4.615,1,0.102407778,3,234.33,2,1,1,3961.51,1,18,234.33,23.997214618740003,1,36
5.88,0,0.003606726,7,154.1998,1,2,2,1384.1982,0,16,308.3996,0.5561564278548,0,32
11.8,1,0.093801337,13,126.0704,1,0,1,1251.704,1,26,126.0704,11.8255720761248,1,26
17.35,0,0.06613202877895107,0,101.9016,0,2,1,1821.6288,1,38,101.9016,6.73895954382116,1,0
12.35,1,0.033760862,10,196.9426,2,0,1,5141.3076,1,28,196.9426,6.648951940521201,1,56
13.224769381746812,0,0.031131455,6,111.0228,1,2,3,3205.1612,1,40,333.0684,3.456301302174,3,120
9.0,0,0.082177842,5,214.1534,2,1,1,1720.4272,1,23,214.1534,17.5986642689628,1,46
6.235,0,0.118858866,9,263.291,1,0,1,3418.883,2,26,263.291,31.294469688005996,2,26
9.6,0,0.06613202877895107,13,244.817,2,1,1,4374.306,1,21,244.817,16.190244889576462,1,42
16.75,0,0.105448901,13,156.163,2,1,1,782.315,1,18,156.163,16.467216726863,1,36
17.1,1,0.046881328,3,141.3838,1,0,1,1685.8056,1,26,141.3838,6.6282603016864,1,26
6.825,1,0.078057026,3,154.5998,2,2,0,153.7998,1,27,0.0,12.0676006081948,0,0
6.78,1,0.140955857,0,92.212,2,1,1,4101.328,1,18,92.212,12.997821485684,1,36
16.0,1,0.107186944,0,181.9634,1,2,2,3453.5046,1,16,363.9268,19.504100765849604,2,32
15.0,0,0.153960209,15,105.9938,2,1,1,1179.1318,1,21,105.9938,16.318827600704196,1,42
7.39,0,0.093160853,9,251.3066,1,2,2,1004.0264,2,16,502.6132,23.4119372205298,4,32
17.6,0,0.05629192,5,42.5454,2,0,1,419.454,1,28,42.5454,2.394962253168,1,56
12.65,1,0.15604396,6,239.6538,2,0,1,3845.6608,1,28,239.6538,37.396527981048,1,56
17.85,0,0.044463491,13,127.102,2,0,1,2024.032,1,28,127.102,5.6513986330820005,1,56
11.15,1,0.00827301,4,150.4708,0,2,1,1956.1204,1,38,150.4708,1.244846433108,1,0
15.7,0,0.030697825,7,42.877,2,1,1,1168.479,0,21,42.877,1.316230642525,0,42
14.65,0,0.06613202877895107,11,56.4614,2,2,0,55.2614,2,27,0.0,3.7339069296998675,0,0
13.42606890459364,0,0.101281,4,55.0956,1,2,3,2020.0372,1,40,165.2868,5.5801374636,3,120
18.25,0,0.012300013,6,160.4894,2,1,1,3073.9986,1,23,160.4894,1.9740217063621999,1,46
20.7,1,0.06613202877895107,0,98.7042,2,1,1,1884.8798,1,18,98.7042,6.527508995003342,1,36
15.85,0,0.057313443,13,53.3956,2,0,1,1364.89,1,28,53.3956,3.0602856770508002,1,56
6.575,1,0.075625152,1,145.7444,1,0,1,3193.1768,1,26,145.7444,11.0219424031488,1,26
17.75,0,0.030568919,11,177.866,2,1,1,2336.958,2,23,177.866,5.437171346854001,2,46
11.84745989304813,0,0.198424841,14,185.2924,2,0,0,370.1848,0,40,0.0,36.766615008508396,0,0
13.42606890459364,1,0.029578726,4,143.5786,1,2,3,3756.4436,1,40,430.7358,4.2468720688636,3,120
12.987879554655871,0,0.213125482,13,44.9428,2,0,0,175.7712,1,40,0.0,9.5784559124296,0,0
16.7,1,0.120137953,6,181.2976,2,1,1,3078.6592,1,18,181.2976,21.7807225478128,1,36
10.85,0,0.028679894,9,115.1808,2,0,1,2109.2544,2,28,115.1808,3.3033731348352005,2,56
10.0,0,0.099804623,13,113.7544,1,0,1,3243.7776,1,26,113.7544,11.3532150065912,1,26
13.65,1,0.044526443,10,37.9532,2,2,0,71.9064,1,27,0.0,1.6899209964676,0,0
19.0,1,0.162882227,5,46.8718,2,2,0,189.0872,1,27,0.0,7.6345831674986,0,0
9.6,1,0.022404493,1,102.499,2,1,1,2579.975,1,18,102.499,2.296438128007,1,36
12.0,0,0.075975642,0,124.1388,2,1,1,1486.0656,1,18,124.1388,9.4315250271096,1,36
5.925,1,0.09644909,4,43.8086,2,1,1,312.2602,1,21,43.8086,4.225299604174,1,42
13.0,0,0.041816615,9,254.5014,2,1,1,4845.0266,2,21,254.5014,10.642387060761,2,42
8.18,1,0.082867689,5,58.5588,2,1,1,171.7764,1,18,58.5588,4.8526324266132,1,36
12.8,0,0.076214289,6,96.541,2,1,1,1834.279,1,23,96.541,7.357803674349,1,46
19.2,0,0.124301968,3,89.7488,2,1,1,2082.6224,1,23,89.7488,11.1559524656384,1,46
14.5,1,0.097201128,13,159.4262,2,0,1,2705.1454,1,28,159.4262,15.496406472753598,1,56
5.19,0,0.042861968,5,196.811,2,1,1,3731.809,1,18,196.811,8.435706784048,1,36
13.3,1,0.0713931,6,61.0536,0,2,1,1592.5936,1,38,61.0536,4.35880577016,1,0
19.6,0,0.041256807,9,88.8514,0,2,1,2125.2336,2,38,88.8514,3.6657250614798,2,0
17.75,0,0.034746076,4,248.275,2,1,1,998.7,1,21,248.275,8.6265820189,1,42
12.35,0,0.093441604,13,119.1124,1,0,1,3673.8844,1,26,119.1124,11.1300537122896,1,26
14.35,0,0.017024598,8,109.8228,0,2,1,2099.9332,2,38,109.8228,1.8696890212344,2,0
6.365,0,0.007363189,5,63.2536,2,1,1,1225.072,1,23,63.2536,0.4657482117304,1,46
11.84745989304813,0,0.014484582,14,143.9102,1,2,3,3062.0142,0,40,431.7306,2.0844790925364,0,120
12.305705009276437,1,0.011937183,3,184.7924,1,2,3,4442.2176,1,40,554.3771999999999,2.2059006958092,3,120
14.75,0,0.032862976,8,238.6906,0,2,1,4278.4308,2,38,238.6906,7.8440834592256,2,0
12.15,0,0.015484763,5,211.9928,1,0,1,631.1784,1,26,211.9928,3.2826582657064,1,26
6.59,0,0.026163192,9,121.5098,0,2,1,602.549,2,38,121.5098,3.1790842272816,2,0
12.6,1,0.073920438,4,255.6356,2,0,1,2797.6916,1,28,255.6356,18.896695520392804,1,56
13.224769381746812,0,0.086352403,6,149.8734,2,0,0,445.4202,1,40,0.0,12.9419282357802,0,0
13.853284671532847,0,0.03976832,11,83.9908,1,2,3,2348.9424,2,40,251.9724,3.3401730114559998,6,120
11.346936274509806,1,0.015950066,1,47.7402,1,2,3,1975.4286,1,40,143.2206,0.7614593408532,3,120
12.867061281337046,1,0.082002559,5,59.2588,1,2,3,1374.2112,1,40,177.7764,4.8593732432692,3,120
7.325,0,0.093307668,6,92.7146,0,2,1,2006.7212,1,38,92.7146,8.6509831155528,1,0
11.346936274509806,0,0.143199389,1,175.837,2,0,0,352.874,1,40,0.0,25.179750963593,0,0
15.1,1,0.019965179,5,130.531,1,0,1,908.817,1,26,130.531,2.606074780049,1,26
12.277108208955223,1,0.116108797,0,164.121,1,2,3,6035.477,1,40,492.36300000000006,19.055891872437,3,120
8.51,1,0.078339081,13,172.9422,0,2,1,1379.5376,1,38,172.9422,13.548133014118202,1,0
13.224769381746812,0,0.237651344,6,170.2106,2,0,0,171.1106,1,40,0.0,40.4507778530464,0,0
20.35,1,0.031102571,4,257.2672,2,1,1,2045.3376,1,18,257.2672,8.001671353971199,1,36
17.85,0,0.018097419,8,96.9094,1,2,2,1332.9316,2,16,193.8188,1.7538100168386002,4,32
18.25,0,0.078041216,13,258.4962,1,2,2,2848.9582,1,16,516.9924,20.1733577793792,2,32
17.6,0,0.08226356,8,160.492,0,2,1,1278.336,2,38,160.492,13.20264327152,2,0
10.895,0,0.026880159,5,106.428,2,0,1,1491.392,1,28,106.428,2.860801562052,1,56
11.85,0,0.222063351,4,99.6726,2,2,0,195.7452,0,27,0.0,22.1336315588826,0,0
13.384736495388669,0,0.142589751,9,35.919,1,2,3,585.904,2,40,107.75699999999999,5.121681266168999,6,120
14.1,0,0.126292985,6,88.6198,1,2,2,1133.8574,1,16,177.2396,11.192059072103,2,32
15.15,1,0.012260981,13,131.7284,2,1,1,1186.4556,1,21,131.7284,1.6151194095604,1,42
17.25,0,0.05869048,4,91.612,2,2,0,93.212,0,27,0.0,5.37675225376,0,0
17.6,0,0.018982338,8,237.059,1,2,2,2836.308,2,16,474.118,4.499934063942001,4,32
14.6,0,0.059405152,9,179.6976,2,0,1,3621.952,2,28,179.6976,10.6749632420352,2,56
10.1,0,0.027059264,10,76.467,2,1,1,1761.041,1,21,76.467,2.0691407402879998,1,42
10.5,0,0.071244438,5,119.2098,2,1,1,1325.6078,1,21,119.2098,8.493035205092399,1,42
12.6,0,0.007455054,9,186.9556,2,1,1,3942.8676,2,21,186.9556,1.3937640936024,2,42
18.7,0,0.046088273,8,153.6682,2,0,1,3506.7686,2,28,153.6682,7.0823019530186,2,56
5.985,0,0.096185556,5,127.1678,1,2,2,3560.6984,1,16,254.3356,12.2317055482968,2,32
12.1,0,0.11487406,0,221.4114,2,0,1,5099.3622,1,28,221.4114,25.434426448283997,1,56
13.0,1,0.083643716,3,196.0426,1,0,1,2570.6538,1,26,196.0426,16.3977315583016,1,26
19.2,1,0.022965292,6,181.695,2,1,1,2563.33,1,23,181.695,4.17267872994,1,46
5.78,0,0.014584584,14,146.3102,2,1,1,2187.153,0,23,146.3102,2.1338734019568,0,46
7.17,1,0.059716729,6,130.9968,2,1,1,2348.9424,1,21,130.9968,7.8227004054672005,1,42
20.85,1,0.062224479,0,88.1514,2,0,1,1682.4766,1,28,88.1514,5.4851749381206,1,56
18.75,0,0.034360687,9,215.7218,1,0,1,4274.436,2,26,215.7218,7.4123492488766,2,26
7.5,0,0.050708743,3,123.4072,0,2,1,3185.1872,1,38,123.4072,6.257823989149601,1,0
10.395,1,0.036957777,10,230.5352,2,1,1,4580.704,1,23,230.5352,8.520068512250399,1,46
12.8,1,0.023530953,10,223.5404,2,0,1,1800.3232,1,28,223.5404,5.2601186460012,1,56
11.65,1,0.058681957,0,170.4422,0,2,1,517.3266,1,38,170.4422,10.0018818513854,1,0
20.2,0,0.064728148,13,258.0646,2,1,1,5668.6212,1,18,258.0646,16.7040436223608,1,36
11.35,1,0.06613202877895107,13,103.0016,2,1,1,2125.2336,1,21,103.0016,6.811704775478006,1,42
8.71,1,0.120773451,3,186.5924,2,2,0,555.2772,1,27,0.0,22.535408078372402,0,0
8.31,1,0.115911972,13,177.3028,2,1,1,1948.1308,1,23,177.3028,20.5515171891216,1,46
19.0,1,0.10985775,6,188.8214,2,2,0,188.4214,1,27,0.0,20.74349415585,0,0
7.5,0,0.050853901,3,121.7072,2,1,1,367.5216,1,23,121.7072,6.1892858997872,1,46
6.525,0,0.090295708,9,84.6882,2,0,1,601.2174,2,28,84.6882,7.646980978245599,2,56
12.867061281337046,0,0.029084548,5,122.0098,2,0,0,361.5294,1,40,0.0,3.5485998845704003,0,0
13.384736495388669,0,0.026769592,9,77.0354,1,2,3,2332.2974,2,40,231.1062,2.0622062275568,6,120
6.985,1,0.137580452,10,182.8608,1,0,1,4042.7376,1,26,182.8608,25.1580715170816,1,26
11.3,0,0.066816565,9,192.2478,2,1,1,1356.2346,2,23,192.2478,12.845337624807,2,46
6.115,1,0.01179078,14,189.053,2,2,0,948.765,0,27,0.0,2.22908233134,0,0
9.5,1,0.036921781,10,194.2452,2,2,0,782.9808,1,27,0.0,7.171878734701201,0,0
15.7,0,0.122742389,3,134.2942,2,1,1,1192.4478,1,23,134.2942,16.483590936843797,1,46
16.0,0,0.089971292,4,143.2154,2,0,1,1701.7848,1,28,143.2154,12.885274572296797,1,56
13.1,1,0.099186992,5,198.7768,1,2,2,3153.2288,1,16,397.5536,19.716072871385602,2,32
11.400327868852461,0,0.06613202877895107,7,39.0164,1,2,3,1042.6428,0,40,117.04919999999998,2.580233687651066,0,120
16.85,0,0.036596012,13,90.6488,2,1,1,633.8416,1,18,90.6488,3.3173845725855995,1,36
11.84745989304813,0,0.041821227,14,107.628,2,0,0,213.056,0,40,0.0,4.501135019556,0,0
14.85,1,0.016635488,13,157.563,2,2,0,312.926,1,27,0.0,2.621137395744,0,0
18.2,0,0.090084098,6,197.211,2,1,1,3142.576,1,23,197.211,17.765575050678002,1,46
11.0,0,0.008960445,10,119.1756,1,0,1,1696.4584,1,26,119.1756,1.0678664091419998,1,26
21.1,1,0.162418495,6,64.9168,2,1,1,639.168,1,18,64.9168,10.543688956215998,1,36
15.2,0,0.056237906,9,110.7912,2,2,0,109.1912,2,27,0.0,6.2306650912272,0,0
11.400327868852461,0,0.071498575,7,37.7506,1,2,3,796.9626,0,40,113.2518,2.6991141053949996,0,120
9.06,0,0.009791467,11,213.256,1,0,1,4687.232,2,26,213.256,2.088089086552,2,26
11.5,0,0.072820885,6,191.253,0,2,1,3036.048,1,38,191.253,13.927212718904999,1,0
11.15,0,0.073354286,11,66.8142,2,1,1,2372.9112,2,21,66.8142,4.901107935661201,2,42
13.5,1,0.068010049,4,57.2562,2,1,1,770.3306,1,23,57.2562,3.8939969675538,1,46
15.1,1,0.087406863,6,221.8456,2,0,1,663.1368,1,28,221.8456,19.3908279663528,1,56
8.3,1,0.030198228,0,98.2384,1,0,1,2167.8448,1,26,98.2384,2.9666256015552,1,26
14.15,1,0.024442501,6,196.411,1,0,1,2749.754,1,26,196.411,4.800776063911,1,26
13.384736495388669,0,0.033436336,9,107.3912,1,2,3,3057.3536,2,40,322.17359999999996,3.5907682466432,6,120
8.365,1,0.039844429,6,190.1188,2,0,1,1904.188,1,28,190.1188,7.5751750281652,1,56
11.85,1,0.055805027,0,53.0666,1,0,1,512.666,1,26,53.0666,2.9613830457982,1,26
19.6,0,0.047888606,8,42.277,2,1,1,605.878,2,21,42.277,2.024586595862,2,42
19.0,1,0.065735977,6,189.6214,1,0,1,2826.321,1,26,189.6214,12.4649479891078,1,26
18.25,0,0.076089711,13,212.9218,1,0,1,3846.9924,1,26,212.9218,16.2011582275998,1,26
19.85,1,0.020908608,13,63.5194,1,0,1,557.2746,1,26,63.5194,1.3281022349951999,1,26
12.85,0,0.030678825,15,251.704,2,1,1,3542.056,1,23,251.704,7.7219829678,1,46
12.867061281337046,0,0.111381428,5,106.7622,1,2,3,2964.1416,1,40,320.2866,11.891326292421601,3,120
19.6,0,0.039738393,13,163.7526,1,2,2,2960.1468,1,16,327.5052,6.5072651735718,2,32
15.7,1,0.01903743,6,60.5536,2,1,1,490.0288,1,18,60.5536,1.1527849212480001,1,36
13.3,0,0.06356617,5,151.3708,2,0,1,3611.2992,1,28,151.3708,9.622062005836002,1,56
10.395,0,0.112553853,13,59.022,1,2,2,1378.206,1,16,118.044,6.643153511765999,2,32
10.5,1,0.013493914,13,143.7154,2,1,1,3119.9388,1,21,143.7154,1.9392832480755997,1,42
19.35,0,0.118102769,13,224.8088,2,0,1,2013.3792,1,28,224.8088,26.550541775567197,1,56
14.1,0,0.06682033,13,198.9084,0,2,1,4761.8016,1,38,198.9084,13.291124927772,1,0
8.6,1,0.040205535,3,188.753,2,0,1,6501.8699,1,28,188.753,7.588915347854999,1,56
17.1,0,0.038816115,9,166.4842,2,1,1,1326.2736,2,23,166.4842,6.462269852882999,2,46
12.987879554655871,1,0.076348933,13,32.8558,1,2,3,713.0718,1,40,98.5674,2.5085052728614,3,120
20.5,0,0.032819637,9,38.9822,1,0,1,982.055,2,26,38.9822,1.2793816534614,2,26
15.1,1,0.096249842,10,134.4942,1,0,1,2119.9072,1,26,134.4942,12.9450454999164,1,26
6.69,1,0.06613202877895107,10,176.937,2,1,1,4234.488,1,18,176.937,11.701202776061265,1,36
11.84745989304813,0,0.06613202877895107,14,121.044,1,2,3,2396.88,0,40,363.132,8.004885291519352,0,120
7.905,0,0.010003987,13,250.7408,0,2,1,5757.8384,1,38,250.7408,2.5084077035696004,1,0
18.0,0,0.124452048,5,118.5124,2,0,1,1303.6364,1,28,118.5124,14.7491108933952,1,56
7.84,1,0.154363209,3,50.835,2,1,1,599.22,1,18,50.835,7.847053729515,1,36
15.15,1,0.066551268,5,144.676,2,1,1,3954.852,1,18,144.676,9.628371249168,1,36
15.2,1,0.173703549,6,175.8054,2,2,0,1050.6324,1,27,0.0,30.538021913364602,0,0
19.85,0,0.054025644,12,197.2768,2,0,1,6501.8699,1,28,197.2768,10.6580061662592,1,56
12.277108208955223,0,0.03523927,0,231.601,1,2,3,5972.226,1,40,694.803,8.161450171270001,3,120
7.325,0,0.093385381,6,91.3146,2,0,1,1641.8628,1,28,91.3146,8.5274487118626,1,56
5.88,0,0.024937792,9,148.4392,2,1,1,2087.9488,2,23,148.4392,3.7017458942464,2,46
10.695,1,0.060654268,2,174.7712,2,1,1,3339.6528,1,21,174.7712,10.6006192034816,1,42
11.84745989304813,0,0.06912336,14,106.0938,1,2,3,2787.0388,0,40,318.2814,7.333559931168,0,120
20.25,0,0.025953257,9,179.5976,2,0,1,2535.3664,2,28,179.5976,4.6611426693832,2,56
8.05,1,0.07884393,6,257.0646,2,1,1,6501.8699,1,18,257.0646,20.267983327878,1,36
11.65,0,0.033851785,12,112.186,2,1,1,1018.674,1,21,112.186,3.7976963520100004,1,42
19.35,0,0.118342285,13,222.6088,2,1,1,1789.6704,1,23,222.6088,26.344034053108,1,46
7.235,0,0.058121214,13,115.8834,2,1,1,1382.2008,1,21,115.8834,6.735283890447599,1,42
12.15,0,0.015457803,5,209.9928,2,1,1,5259.82,1,21,209.9928,3.2460273338184,1,42
8.615,0,0.116152226,6,94.1436,0,2,1,1512.6976,1,38,94.1436,10.9349887036536,1,0
6.765,1,0.087260103,5,105.0306,2,0,1,2090.612,1,28,105.0306,9.164980974151801,1,56
10.3,1,0.0111263,13,87.254,2,0,1,1211.756,1,28,87.254,0.9708141802000001,1,56
13.15,1,0.038167453,13,89.4856,2,1,1,1230.3984,1,18,89.4856,3.4154374321768,1,36
8.84,1,0.076547632,5,109.5228,2,1,1,1657.842,1,21,109.5228,8.3837109900096,1,42
8.26,1,0.06613202877895107,14,122.573,2,1,1,739.038,0,23,122.573,8.106001163522368,0,46
20.1,0,0.074931201,4,108.9228,1,2,2,1105.228,1,16,217.8456,8.1617162202828,2,32
9.695,0,0.06613202877895107,6,185.1898,2,1,1,2619.2572,1,21,185.1898,12.246977183168191,1,42
18.85,0,0.16758389,9,194.6136,2,0,1,2721.7904,2,28,194.6136,32.614104134904004,2,56
18.25,0,0.054318517,13,140.9154,1,0,1,6381.693,1,26,140.9154,7.6543155504618,1,26
12.81734421364985,1,0.060800116,10,44.4744,1,2,3,769.6648,1,40,133.4232,2.7040486790304,3,120
5.32,0,0.06613202877895107,8,101.7674,0,2,1,1120.5414,2,38,101.7674,6.730084625559025,2,0
8.115,1,0.032152786,3,157.3972,2,1,1,1869.5664,1,21,157.3972,5.0607584885992,1,42
15.1,0,0.055840055,9,139.8496,2,0,1,1411.496,2,28,139.8496,7.809209355728001,2,56
8.42,0,0.070968081,9,215.9192,2,1,1,1941.4728,2,18,215.9192,15.3233712750552,2,36
9.0,0,0.081996013,5,216.2534,2,1,1,4301.068,1,21,216.2534,17.7319165976942,1,42
8.18,1,0.082737261,5,57.3588,1,2,2,343.5528,1,16,114.7176,4.7457100062468,2,32
